file_name,transcription
2963955.wav,"você tem mona lisa. boa tarde mona lisa. beatriz a todos falando. gostaria de falar com você a tarde. gostaria de falar com quem? márcio dotti. márcio ele está de férias. só com ele mesmo. pode ser outro responsável? tem algum outro gestor? não. de ti, só ele. mas tem a pessoa que tá assim, respondendo por ele nesse momento, entendeu? você gostaria de falar com ele? é. pode ser o um dos responsáveis do administrativo que utilizo e terei alguém que eu consiga falar ou não. certo. do administrativo do setor você fala? se for, pode ser comigo. então pode ser comigo. a senhora é responsável por qual área? pelo administrativo? entendi. do nosso setor aqui. entendi como que é o nome da senhora? mona lisa? mona lisa. tá bom. senhora mona lisa a meu contato. ele é bem rápido. é mona lisa correia, né? isso a mona lisa pode ser achada mesmo. o meu contato é bem rápido e simples, porém é importante pra saber como tá a experiência e a satisfação de vocês. tá certo esse acompanhamento? ele é bem simples e feito pelo método de nps. então a senhora vai avaliar somente de 0a10a marca, todos os pontos específicos que ocorrem com vocês, usuários. tá bom. só confirmando então. por motivos de segurança, o cnpj da empresa zero três sete nove cinco 415.000 contra nove sete ok? isso, obrigada pela confirmação. iniciando então senhora mona lisa, na visão que a senhora tem. qual a probabilidade da senhora recomendar a totvs a um amigo ou colega numa escala de 0 a 10? administrativamente falando, sete. tem algum comentário que gostaria de deixar sobre a nota? não. se for. se for, é referente ao administrativo. a gente só tem algumas horinhas referente ao faturamento, entendeu? mas só isso. só por isso mesmo. ah, tá só um minutinho. deixa eu verificar aqui. nota sete, né senhora del? é só devido a demora de. na verdade, para ser específica, falando da parte administrativa, eu dei essa nota só referente a envio mesmo de fanfics, que a gente tem muita dificuldade de botar o processo de pagamento para frente devido a demora no envio desse documento, entendeu? aí só por isso eu não recomendaria. não botaria dez. olha só o sistema tá? e para a gente aprofundar um pouquinho mais na melhoria, agora eu vou falar alguns pontos específicos e peço que a senhora avalie também somente de 0 a 10, caso tenha contato. tá certo? falando do suporte, como a senhora avalia a agilidade nos processos do suporte técnico? olha, isso eu não posso porque eu não sou atendida pelo suporte, entendeu? eu eu fico mais com faturamento mesmo. suporte seria os nossos analistas aqui, que é quem? quem recebe esse atendimento direto da totvs. tá bom, não tem problema. falando em relação ao comercial, o atendimento do executivo de vendas, a senhora tem contato? às vezes a gente, quando a gente precisa renovar o contrato, eu acredito que a gente fala com essa área comercial para proposta de renovação. acredito que deva ser essa área. não tenho nenhum problema não. qual nota a senhora dá então? eu daria dez, tá bom? e em relação ao custo e valor dos produtos contratados, como a senhora avalia? olha, eu acho caro, mas talvez eu seja leiga no assunto referente a esse mercado aí, entendeu? de. de suporte do sistema. mas a senhora pode avaliar? na visão da senhora, não tem problema. pronto. eu. certo. de 1 a 10, né? 0 a 10 ou de 0 a 10 eu daria cinco. tá. o atendimento do financeiro referente a boletos negociações, caso precisem, vocês tem contato? tenho muito contato. é um dos meus contatos principais. eu acho demorado. eu daria quatro porque eu acho que demora muito para mandar e porque eu entendo que vocês tem que abrir chamado internamente para poder realizar os processos, né? mas acaba demorando um pouquinho, tá? e como a senhora avalia a satisfação com a implantação do software? eu também não tenho como avaliar essa questão. hoje o sistema ele entrega o benefício que vocês precisam. entrega totalmente, parcialmente ou não entrega. eu acredito que entrega totalmente, né? sim, acredito que sim. e para finalizar, peço que a senhora avalie também como foi a experiência com a atualização do software. vocês já atualizaram? a senhora como usuária final? sente alguma diferença ou não? como usuário final, não senti diferença. falando como usuária, entendeu agora como a parte técnica que implantou junto com a totvs, eu não sei, mas como usuária não senti diferença não. só trabalhei 0 a 10 quanto eu a valeria sete não oito, oito não senti diferença não. para finalizar, então parece que a senhora vale também 0 a 10. atendimento realizado pela unidade responsável por vocês a todo sistema indústria, caso tenha contato. né não? todo sistema indústria? não. não tenho como avaliar, não. essa tá bom? são essas as perguntas. a senhora até um comentário final a senhora analisa mais algum ponto? não. só os pontos que que eu falei mesmo que eu dei a nota baixa referente a demora no envio de boleto, no envio de antes, só isso. minha questão mesmo é só essa. ah tá, eu coloquei aqui, tá? só confirmando o email, então pra gente finalizar é monalisa, ponto, correio arroba. isso mesmo. tá bom então senhora monalisa, eu agradeço. tenha um ótimo dia e boa tarde. obrigada. boa tarde, tchau, tchau, tchau."
2964360.wav,"grupo novatec. boa tarde, meu nome é viviane e eu falo aqui da totvs matriz. tudo bem? tudo bem e você? viviane tudo bem também? obrigada. eu gostaria, por favor, de falar com kátia, com a kátia. seria a respeito do quê? viviane a gente tá entrando em contato com vocês para fazer um acompanhamento em relação à marca totvs que vocês utilizam hoje na empresa. entendi. seria algo tipo a parametrização ou algo algo. isso só para verificar se está tudo ok com a usabilidade do sistema e se vocês estão sendo bem atendidos. ah sim, e como eu havia dito, meu nome é camila, tá? nós ainda estamos em fase de implantação de alguns módulos dele. a gente não tá na utilização 100% do sistema ainda do protheus, né? isso sim é que a gente já fez essa pesquisa uma vez com ela. a gente faz de seis meses a um ano. não seria de um módulo específico, seria do programa inteiro. isso é que assim atualmente, né, não seria nem a kátia que trata direto da utilização do tot. por isso, como eu estava a frente da implantação, eu estou automaticamente já tentando ajudar você. mas hoje, internamente, se você quiser fazer sua pesquisa comigo, tudo bem, senão eu posso estar passando para ela. sim, sim, eu falo com camila, né isso? ah, sim, não, camila, a gente pode fazer com você, né? como eu lhe informei, como a gente já fez essa pesquisa outras vezes com vocês, é só pra gente verificar mesmo como é que tá mesmo a utilização do sistema, como é que tá sendo mesmo a implantação. se vocês estão tendo algum tipo de problema com o suporte, é só mesmo para a gente ficar a par mesmo do que que tá acontecendo. então, são perguntas bem rápidas, de 0 a 10. entendi. tá bem, eu vou. eu vou te responder com o intuito daquilo que nós estamos sendo atendidos no momento, porque nós estamos em fase de atualização de release. não estamos utilizando aqui para as empresas do grupo todos os módulos ainda, né? a gente deu uma parada devido a essa atualização da release, né? e algumas parametrizações que ainda estão pendentes, mas eu posso tentar te avaliar de acordo com as perguntas. sim, claro. sim, sim. não. eu só vou fazer algumas confirmações por questões de segurança. eu falo com camila bonifácio. isso. certo. o email continua sendo c bonifácio arroba com.br esse mesmo. certo. obrigada pelas confirmações. iniciando a nossa avaliação. é uma avaliação bem rápida, numa escala de 0 a 10, qual a probabilidade de você recomendar a totus a um amigo ou colega hoje? olha hoje, hoje, literalmente com algumas questões que estão em andamento, eu vou colocar em uma nota em média sete. certo? certo. gostaria de me informar sobre o motivo da sua nota ou não. alguns retornos, né? de algumas observações necessidades que a empresa está precisando, acho que o retorno suporte a informação da pessoa da que está interagindo entre a venda, entre essa negociação de parametrização. acho que acabou tendo algumas falhas mínimas, mas tiveram. certo, certo. eu vou fazer agora algumas perguntas direcionadas aonde você vai também me responder a nota de 0 a 10? não precisa falar o motivo da sua nota. e também não precisa responder caso você não tenha o contato direto com a área, tudo bem. em relação a agilidade nos processos do suporte técnico, uma nota de 0 a 10. um agilidade. vou te dar uma nota também sete, certo? em relação ao atendimento do agente do suporte técnico, que é aquela pessoa que responde no chat chamados pode contatar oito. certo? em relação ao atendimento do executivo de vendas da totvs. sete a sua satisfação com o custo dos produtos contratados. pode colocar. nove certo? e a sua satisfação com o administrativo financeiro da totvs? nove também, certo. você acha que hoje o produto da totvs ele entrega o benefício esperado pela empresa ou pelo seu departamento? tem a opção de entrega total, parcial ou não, entrega parcial, certo também de 0 a 10. como que está sendo a sua satisfação em relação à implantação do software ou de algum módulo? oito certo? também de 0 a 10 como que foi a experiência com a última atualização do software? caso vocês tenham feito essa atualização de 0 a 10, ainda não tivemos a atualização, então acredito que seria zero né? não tenho essa informação para te passar ainda, né? que não ocorreu atualização ainda. ah, certo, não. tudo bem, a gente pula essa pergunta e a última nota camila que seria em relação a unidade totas campinas de 0 a 10. como que você avalia caso tenha contato? não tenho contato, certo? de tudo isso, a unidade. ah, sim, não. tudo bem. e de tudo isso que eu lhe perguntei, você gostaria de acrescentar mais algum ponto ou alguma sugestão? no momento acho que não. acho que igual eu havia informado para você o motivo daquela nota inicial da sua pergunta. era mais isso que a gente estava precisando de uma. algum exemplo? uma forma que atendesse a nossa parte aqui de um custeio especificamente. e a gente não conseguiu retorno e a pessoa não tá conseguindo nos dar esse retorno. então, assim, eu acho que é pelo tamanho e o porte da empresa. eu acho que assim as vezes talvez né, a pessoa de frente ali da vendas ou do suporte poderia ser mais assim assertivo, atencioso ou tentar demonstrar de uma forma melhor para ficar bem mais esclarecido alguns processos. mas fora isso, nós não temos tanto problema, porque igual eu comentei, nós não estamos utilizando ainda 100% os módulos, entendeu? entendi. então tudo bem, aí no caso, nós estamos entrando em contato mesmo, né? realizando esse acompanhamento justamente para termos as nossas melhorias contínuas. então, no prazo de seis meses a um ano, nós iremos retornar o contato com vocês e verificar se teve alguma alteração na nota. tudo bem? tudo bem? você ficou com alguma dúvida? não, nenhuma ah, tudo bem? então, muito obrigada pela sua participação e tenha uma ótima tarde. camila também. tchau, obrigada, tchau, tchau, tchau."
2966892.wav,you have a touchdown? would like to reach a personal directory press. nove. zero remain on line. available to take that mailbox full and. now for zero. thank you
2962417.wav,"oi, oi, bom dia lilian da empresa totvs. eu falo com o gabriel. isso. tudo bem? tudo joia? que ótimo o senhor gabriel, senhor ti da empresa. sim. eu tô ligando para fazer o nps. avaliação geral que fazemos anualmente. tem dois minutos? sim. ok, só vou confirmar o final do cnpj da empresa, que é o 1000 contra dois. sete o e-mail que eu tenho aqui é o ti arroba rezende santos ponto com.br. ok. iniciando então uma escala de 0 a 10, qual a probabilidade do senhor recomendar a marca a alguém hoje? no geral? dez. dez suporte técnico uma nota para agilidade nos processos dos tickets. nove. nove o atendimento em si dos agentes um. atendimento dez. atendimento do comercial tem contato. executivo de vendas um pouco, bem pouco. vou te colocar oito. oito com relação aos custos e os valores dos produtos não. sete mais ou menos. sete atendimento administrativo e financeiro após uma conversa, pode colocar nove. nove se o senhor participou da implantação, uma nota pro processo da implantação? não participei. mais três perguntas. o programa que vocês estão usando atende a necessidade da empresa total, parcial ou não atende total? uma nota para as atualizações, ok. uma nota para as atualizações. nove. nove a última pergunta para avaliar a unidade totvs de minas gerais. nove. nove. gostaria de deixar algum comentário? alguma sugestão? reclamação? elogio? não. tranquilo. tranquilo. então é isso. obrigada, gabriel. ano que vem te retorna de novo. tá bom? tá ótimo. tchau. certamente."
2874830.wav,"oi boa tarde, bom dia. falo com senhor pedro. bom dia! sou eu mesmo senhor pedro me chamo beatriz, falo da totvs. tudo bem? da totvs? isso. certo. tudo bem senhor pedro joia? que bom! seria o responsável ainda pelo dp e utiliza o sistema, né? na empresa complexo brasil, o responsável pelo dp é a ana carla. e o senhor seria pelo rh? porque pra mim aqui tá como dp o senhor tá? mas o responsável no dp é ana carla. ah, entendi. o senhor não seria responsável então? não, eu trabalho com o sistema. sim, ajuda, faz. a gente faz as folhas de pagamento, mas a coordenadora é a ana carla. ah, entendi. é que eu preciso fazer um acompanhamento com um responsável pra gente saber como que tá aí a experiência de vocês. será que ela tem dois minutinhos pra falar comigo agora? é ana carla, né? é ana carla. tá bom. olha posso falar com você? não dá só falar mal. vou transferir pra ela. 47 zero seis obrigada. ok, ok. rh na casa. bom dia, ana carla. beatriz tudo bem? tudo bem? você. estou bem, obrigada. a senhora ana carla. a senhora seria a responsável pela área e utiliza o sistema totvs, né? na empresa isso condomínio do banco do brasil 21, né? tá, meu contato é bem rápido. senhora ana, eu preciso fazer um acompanhamento só pra saber como. tá aí a experiência, a satisfação de vocês, esse acompanhamento ele é ele é feito pelo método de nps. então a senhora avalia somente de 0a10a marca. tem alguns pontos específicos que eu preciso perguntar. dura dois minutinhos, tá bom? só confirmando. então o cnpj é o07354754000 contra nove nove. ok? então, na verdade é o do bloco c. isso que eu tô falando em relação ao bloco c do brasil 21 tá, tá. porque aqui eu cuido com tem outro outro cnpj. esse é um que eu não mexo. ah, entendi. mas a senhora utiliza o sistema? utiliza? uhum. tá. não tem problema. tá bom. bom, é o e-mail que eu tenho aqui. só pra confirmar, é o dp br arroba complexo brasil 21 ponto com ponto br seria a senhora também não o seria da senhora? não. o meu é ana carla. ana carla carla perez pereira arroba arroba amélia. ah, entendi. então vou deixar esse daqui. eu tenho os dois. aí eu atualizo com o da senhora. obrigada pela atualização. numa escala de 0 a 10, senhora ana, qual é a probabilidade da senhora recomendar a torre a um amigo? um colega, hoje? dez tem algum comentário que a senhora gostaria de deixar sobre a nota? não é um sistema muito completo, muito bom. eu gosto dele. é um sistema muito completo. ta algo a mais não ta? pra gente aprofundar um pouquinho mais na melhoria, agora vou falar alguns pontos específicos e peço que a senhora avalie também somente de 0 a 10, caso tenha contato. se não tiver, não precisa avaliar, tá bom? falando do suporte técnico, como a senhora avalia a agilidade quando vocês precisam de um atendimento do suporte? desculpa mais o nome beatriz. beatriz seis seis tá? e o atendimento do agente do suporte, né? os analistas em geral que lidam com vocês? a gente tem uma pessoa específica que só, né? eu continuo no seis. e é difícil. nosso contato tá bom. falando em relação ao atendimento do comercial referente ao executivo de vendas, né? esse eu não tenho contato não. tudo bem. custo e valor dos produtos contratados. a senhora tem contato? atendimento do administrativo financeiro referente a boletos e negociações, caso precisem. também não mexo. satisfação com a implantação do software. a senhora estava quando o sistema foi implantado ou não estava? não tá. hoje o sistema ele entrega o benefício que vocês precisam. entrega totalmente, parcialmente ou não. entrega e entrega totalmente. tá. como foi a experiência da senhora com a atualização do software? vocês já atualizaram? a senhora, como usuária final, sente alguma diferença? não, não, não, não. atualização não é a gente que faz aqui. mas, mas a senhora como usuária final. a senhora tem ciência que foi atualizado e sente alguma dificuldade? tá, então a senhora consegue avaliar de 0 a 10? sim. nove. nove tá. e pra finalizar a pesca, a senhora avalia de zero a dez o atendimento realizado pela unidade de brasília, responsável aí por vocês? o atendimento deles. sete tá. são essas as perguntas. a senhora tem algum comentário final? senhora ana, tá bom esse acompanhamento? ele ocorre a cada seis meses. tá passando o período. retornamos o contato. a senhora tem alguma dúvida? algum comentário final? não, obrigada. tá. eh. teria alguma empresa que gostaria de indicar pra gente? no momento não, não recordo. tá tudo bem, então eu agradeço que a senhora tenha um ótimo dia. bom trabalho, senhora ana. tchau, tchau. obrigada."
2874774.wav,"escandinávia. nathália, bom dia! bom dia natália. beatriz falando gostaria de falar com a senhora silvana do ti. seria ela ainda responsável pelo sistema? só um momento. obrigada. silvana, bom dia. a senhora silvana beatriz da toto, falando tudo bem? bom dia, beatriz! tudo bom em você? estou bem, obrigada. silvana, a senhora seria a responsável pelo sistema na empresa escandinávia veículos, né? sim, correto? tá, meu contato é bem rápido. eu falo da parte da experiência do cliente. eu gostaria de saber somente como que tá aí a experiência, acompanhar um pouco a percepção que vocês estão tendo. esse acompanhamento é feito pelo método de passe, onde a senhora avalia de 0a10a marca em alguns pontos específicos. dois minutinhos, tudo bem. a senhora seria responsável pelo ti né? sim. uma das. tá. eu vou só confirmar o cnpj porque vocês são empresas coligadas, né? então uma rede, o cnpj que eu tô falando é o670411116000 contra 21. ok? isso o email da senhora continua. silvânia ponto info arroba taf ponto com ponto br. isso. então essa filial que você falou aí ela é de uberlândia, então a gente tem depois o cnpj final 117o4654540. isso eu tô vendo aqui. e a senhora responde por pelos três, isso tá bom, então é por esses quatro, tá? eu vou iniciar. então tá senhora silvana. numa escala de 0 a 10, qual a probabilidade da senhora recomendar a totvs a um amigo ou um colega, hoje dez, teria algum comentário, algum ponto que a senhora gostaria de anexar sobre a nota? não. então, para a gente aprofundar um pouco mais na melhoria, agora vou falar alguns pontos específicos e peço que a senhora avalie também somente de 0 a 10, tá? caso tenha contato falando do suporte técnico, como a senhora avalia agilidade nos processos do suporte? você fala suporte. são os chamados que a gente abre aí isso. oito. tá falando em relação ao atendimento do agente do suporte, os analistas que lidam com vocês? oito também em relação ao atendimento do comercial referente ao executivo de vendas. nove. tá. os custos e valores dos produtos contratados oito atendimento do administrativo financeiro referente a boletos e negociações. a satisfação com a implantação do software. a senhora participou da implantação? sim, participei. como foi para a senhora? oito hoje o sistema está entregando o benefício que a empresa precisa entregar totalmente. parcialmente ou não? entrega. a entrega. entrega qual que você falou? entrega totalmente? parcialmente ou não entregou? parcialmente. tá. como foi a experiência da senhora com a atualização do software? vocês já atualizaram? de 0 a 10, como a senhora avalia? e qual a atualização? a diversão pode ser a mais recente. pode ser diversão ou de releases, né? a experiência que vocês tem foi nossa, foi nove. tudo certo? ta pra finalizar, então peço que a senhora avalie também de zero a dez o 0 a 10. atendimento realizado pela tópicos rio preto a unidade responsável por vocês. o atendimento é dez. em especial o analista marcelo pantaleão. tá bom. tem algum comentário final que a senhora gostaria de deixar? não, não. nenhum a esse acompanhamento. ele ocorre a cada seis meses. tá passando o período. retornamos o contato. como vocês são empresa de rede, é capaz que vocês recebam esses contatos. mas aí a senhora não vai poder responder pra gente mais teria algum outro gestor também que possa responder pra gente? nos outros cnpj tem, tem né? tá bom então senhora silvana, passando o período de seis meses a um ano, a gente retorna o contato, tá bom? nesse cnpj a senhora teria alguma empresa que gostaria de indicar? não, não, não. tá bom então, senhora silvana, eu agradeço que a senhora tenha um ótimo dia e bom trabalho. tchau, tchau pra você também. tchau, tchau. obrigada."
2962625.wav,"bom dia, meu nome é beatriz, falo da sala senhor gabriel lopes. não, mas eu posso transferir a ligação pra ele. só um instante. tá bom? obrigada. de onde que é mesmo que você falou? tá bom? obrigada. nada. técnica? bom dia. fala com o senhor gabriel. isso. gabriel me chamo beatriz. falo da oi. tudo bem? tudo bem, beatriz? posso te ajudar? bom dia, gabriel. o senhor seria ainda um dos responsáveis pelo sistema na técnica em engenharia? não. não tá mais atualmente comigo. sobre o que seria? talvez eu posso ajudar. eu preciso fazer um acompanhamento rápido, porém importante. senhor gabriel só pra saber como tá a experiência, a satisfação de vocês. o senhor seria do faturamento? utiliza o sistema ainda? ah, sim. então a gente, a gente tá deixando o sistema, a gente tem um contrato. ah, entendi. então, vocês não utilizam mais? não, não. desde fevereiro a gente parou de utilizar. atualmente a gente tá utilizando mesmo só pra consulta dos que já estão feitos, né? mas a gente encerrou o contrato com todos. ah, então tá bom, senhor gabriel, eu agradeço. então tchau, tchau, tchau, tchau."
2966019.wav,"belíssima piazza navona. anderson. posso ajudar? oi, bom dia. bom dia! gostaria de falar com o gerente ou na controladoria da totvs da data e do sistema. momento? obrigada. sim. sim, sim. sim. sim. alô? ligação? cortou? recepção? eduardo ou eduardo? bom dia, lilian. bom dia. eu gostaria de falar com alguém responsável pelo sistema. gerente ou controladoria? daí é direto com o pessoal do nosso treino corporativo e eu tô ligando pra toda a rede de hotéis. aí eu precisava falar no condomínio agora. ah, vou ser financeiro então. só um momento. muito obrigada. mesmo. bom dia, lázaro. oi, lázaro, bom dia! meu nome é lilia, eu falo da totvs. tudo bem? tudo bom? lilian bom dia! que ótimo! eu sou do departamento. voz do cliente da matriz. eu tô entrando em contato com todas as redes de hotéis e condomínios para fazer uma avaliação geral. eu precisava falar com alguém responsável pelo departamento ou pelo software da empresa piazza navona. seria o senhor? pode ser? ah! sobre esse assunto, só vou confirmar o final do cnpj do condomínio piazza navona, que é o 1000 contra 11, confirma? aham. isso aí você responde por outra, só por esse e pela por um outro também. qual que é o final? só me confirma o final. deixa eu só pegar aqui. o. senhor é do financeiro, né só um segundo, por favor. falar. no casal o condomínio tem o que tem o. hotel. o hotel também. a. vontade de deixar eles na mão que nem eu fico. eu posso pedir um favor? eu estou no meio de um fechamento aqui. tem como? a gente é final do mês, aqui é um pouquinho complicado. mas assim sendo, bem, sendo bem transparente, eu tô bem descontente com o atendimento da totvs. o senhor quer responder por e-mail? pode ser? então, o e-mail que tem chamado em aberto, que não me, não me retorna, é interessante, porque daí a gente consegue verificar pro senhor. o senhor respondendo por e-mail, já que o senhor está sem tempo. é o lázaro com z. ponto saliba arroba navona. ponto com.br. e piazza. isso mesmo, eu li errado. eu li errado. é piada. tá, eu vou encaminhar. tô recebendo e-mail de vocês também. enfim, se eu. se eu falar um pouco do meu descontento com a. com a. com os atendimentos da totvs aqui com a com o hotel, eu vou até meio dia tranquilo aqui falando contigo, sendo bem sincero. ah, entendi. bom, o tempinho que a gente tá falando o senhor já poderia me passar alguns números de chamada e a gente verificar? só precisava da primeira nota pra poder abrir o. a avaliação. tá, esse assunto é muito importante pra mim, mas eu não vou conseguir dar atenção pra ele agora, tá? qual dia você prefere que eu ligo então? me dá uma olhada na terça de manhã, pode ser? tá. terça de manhã eu retorno pra o senhor. sem problema. obrigada, lázaro. eu que agradeço. pra ti também. tchau, tchau."
2966760.wav,"sábado trabalhinho. sabrina bom dia! oi, bom dia lilian da empresa totus. liguei para o hotel né? isso até o valinhos. eu precisava falar com o condomínio. tem o número do condomínio. qual condomínio, senhora? é condomínio? hotel piquiri? pi pi? ah, vai querer? não, não tenho o número deles. não tenho número. infelizmente não. tá bom, eu dou uma pesquisada aqui. você quer? por gentileza, claro. momento. de valinhos mesmo, né? isso de valinhos é que a gente procura no google, só que não acha? no cadastro eu tenho de vocês. nossa, é verdade, eu ia caçar no google também, mas não, não tô encontrando. ah, olha, tem um aqui. nossa, mas eu acho que não deve, tá certo não, que é tipo 11 dois dois dois dois dois dois não deve ser mesmo. é que às vezes a gente acaba ligando direto no tri, né? que é a central de vocês. tem um outro também que é 11 dois cinco cinco cinco cinco cinco cinco cinco. eu vou tentar, vou coloca 11, vários dois. tá bom, obrigada de qualquer forma. a senhora, a controladoria tem controladoria aí no hotel? temos. pode transferir? talvez eles tenham. obrigada por chamar. a grande produção de goiaba valinhos leva charme em sua recepção. sabrina. bom dia! sabrina, tudo bem? é lilia da empresa top. tudo bem? eu puxei a ligação sem querer. eu vou transferir pra ela de novo. ela vai querer, né? era pra alguém da controladoria. valinhos city check out our promotion and special packages on our website www. blue tree com hotel blue tree. nathália, bom dia! bom dia natalia. meu nome é lilian. tudo bem? tudo bem? eu precisava falar com alguém responsável pelo sistema. estou ligando para todas as redes de hotéis e condomínio. e aí eu precisava do número de telefone do condomínio hotel. aqui mesmo também teria. pode ser que a senhora também. vamos ver se eu posso te ajudar, né? ótimo, então tá bom. tá. e o final do cnpj? 14 isso tá. e a do hotel? qual é o final? contra 94? 1000 contra 94. só responde pelos dois. a senhora da controladoria é isso? ok. iniciando então as que a senhora não souber, só falar, porque a gente sabe que é mais a matriz que entra em contato. de uma escala de 0 a 10, qual a probabilidade da senhora recomendar a marca totus alguém hoje? no geral? dez. suporte técnico uma nota para agilidade nos processos oito. e o atendimento em si da gente via telefone. via telefone. eu nunca tive contato. tem contato? não, não. tal atendimento do executivo de vendas comercial tem contato? administrativo e financeiro. já tive dez. dez com relação aos custos e os valores? oito. oito mais três perguntas. o programa que vocês estão usando atende a necessidade da empresa total ou parcial ou não atende total? se a senhora participou da implantação, uma nota por processo da implantação. e a última para avaliar a unidade top pontuações nove nove, certo? gostaria de comentar deixar alguma reclamação sugestão? somente o suporte on line de vocês mesmo. localizei aqui que é via o sac. eles demoram muito para responder e muitas das vezes acaba que a gente tem que explicar diversas vezes para que eles consigam. parece que eles não não desenvolvem, sabe? é uma falta de conhecimento, né? isso é falta de interpretação, mas falta da pessoa parar, ler o que a gente está solicitando. eu assinei a nota, não foi? tá ok. ok, então uma sugestão de melhoria no atendimento do suporte. eu localizei aqui alguns dados. natália paiva isso, moço. ponciano, esse não é o e-mail. pode ser. eu tenho o da érica, essa que a érica tá de home office hoje. aí eu falei se não vale qualquer arroba. com.br uhum, ok. tá certo aqui também. natália imagina. tá bom. obrigada, natália pela atenção. tenha um ótimo dia. tchau, tchau."
2967525.wav,hot hot byte. obrigado por ligar para o hot beach resort para falar em reserva. disque um departamento administrativo disque dois departamento de compras disque três ou aguarde para ser atendido. diversão para toda a família e para todas as idades. chegou o hot beach olímpia! pra quem quer muita diversão e tranquilidade
2967729.wav,"boa tarde! boa tarde lilia da empresa totvs eu falo com o vinícius e o micael, quem gostaria da totvs? micael precisava falar com algum coordenador ou gerente da ti? do hotel casa da montanha. tá, eu sou do tempo certo. sim. aham. desculpa seu nome. micael. micael. micael. tá, eu sou do departamento. oi. quer dizer. departamento de ti. do departamento. voz do cliente da totvs matriz. eu tô entrando em contato para fazer o nps, que é uma avaliação geral. são algumas perguntas de 0 a 10. o senhor poderia responder? posso sim. pode ser. só vou confirmar algumas informações. eu tenho dois cnpjs vinculado o final 2000 contra 57 e o 1000 contra 7,5. o senhor responde pelos dois ou cada um tem um responsável? são. na verdade são quatro, né? a gente tem quatro hotéis aqui. ah, tá. é porque o que tá perto aqui que eu tô vendo que eu tô ligando é que eu tô ligando pra todos os hotéis, então o que tá perto daqui são esses dois. só responde pelos dois, tá? se quiser fazer assim, eu acho até melhor para te responder. é ligar no três nove cinco sete cinco cinco zero que daí é o gerente geral, daí acho até melhor. falo com quem? com ademir? ademir chandler isso. schneider isso. schneider. uhum. final sete cinco zero zero. isso ai, deixa eu ver. hoje é sexta, né? acho que ele não vai estar aí. ele saiu já. ele já saiu. tá, a partir de que horas? terça feira. melhor na parte da tarde, porque ele vem de outra cidade. daí, segunda ele não tá aí ainda. entendi. é só ele que responde? sim aham. tá bom. vou ligar na terça, então. obrigada, viu? michael então tá. valeu. obrigado. tchau. tchau."
2966177.wav,"alô, carneiro, bom dia! bom dia beatriz da foto falando. gostaria de falar com a senhora maria aparecida. você vai ter que tentar. deixa eu ver se ela vem sexta feira. minha sogra grazielle aparecida vem trabalhar hoje. faz dias. somente nas segundas e quartas a senhora consegue falar com ela aqui na loja? ah tá bom. então somente ela é a responsável pelo sistema na empresa. eu vou te transferir para o setor administrativo. alguém vai te dar essa informação mesmo? só. tá bom? obrigada. carneiro. bom dia, beatriz. tá falando? gostaria de falar com um dos gestores responsáveis pelo sistema. seria somente a senhora maria aparecida? ou teria algum outro? seria só ela? ah, entendi. quais dias eu consigo falar com ela? segunda feira você pode estar retornando. entendi. então tá bom. muito obrigada. tchau. tchau."
