file_name,transcription
2966642.wav,"Homem de aparência. Bom dia! Fala com o senhor Washington Luiz. Sim, estou. Me chamo Beatriz. Falo da Totvs. Tudo bem? Tudo bom? Tudo bem? Obrigada, Washington. Seria ainda a responsável pelo sistema? Na Centro-Oeste Comercial de Alimentos Ltda. Sou a perfeita. Sou feliz e responsável aqui. Ai, que bom, acho. Então eu preciso fazer um acompanhamento referente ao sistema que vocês utilizam. É bem rápido e simples, porém importante. Cinco Isso para a gente saber como está a experiência, a satisfação de vocês. Tá, tô tão feliz que dá vontade de chorar. Ah, entendi. Então é dois minutinhos. Tá bom? Tá bom? Pode perguntar. Esse acompanhamento é feito pelo método de NPS. Então o senhor vai avaliar somente de 0 a 10, algumas alguns pontos que eu vou perguntar Tá bom? Tá bom. Confirmando então o CNPJ para iniciarmos é O24447350. Me encontra a meia nove ok? Ok E o e-mail do senhor continua Washington arroba com ponto br. Não. Washington Ponto. Cabral arroba PLÁSTICO.com.br. Ai não tem mais o tático, né? Não trocou? Ah, tá. Então é o Washington. Cabral Arromba PLÁSTICO.com.br. O Cabral? Tá. Obrigada pela atualização. Tá iniciando então, numa escala de 0 a 10, qual a probabilidade do senhor recomendar a todos, ao amigo ou colega hoje, senhor Washington 100%. Dez Tá. Tem algum comentário que o senhor gostaria de deixar sobre a nota? Não, não, tá. Então, para aprofundarmos um pouco mais na melhoria, agora vou falar alguns pontos específicos e peço que o senhor avalie também somente de 0 a 10. Tudo bem. Falando do suporte técnico, como o senhor avalia agilidade nos processos do suporte técnico? Lento pra cacete. Vou dar dois. Tá falando do atendimento dos agentes do suporte? Os analistas que lidam com vocês? Repete me perdoem o atendimento dos agentes do suporte técnico, né? Os analistas que lida com vocês em geral. Oito Falando em relação ao comercial, o atendimento do executivo de vendas de você só um minutinho, dez comercial e 10/2. Falando em relação aos custos e valores dos produtos contratados. Cinco Atendimento do financeiro referente a boletos e negociações, caso precisem. Dez A satisfação com a implantação do software O senhor participou da implantação? Hoje o sistema entrega o benefício que a empresa precisa. Entrega totalmente, parcialmente, totalmente. Como foi a experiência do senhor com a atualização dos softwares? Era dez também. Para finalizar, peço que o senhor avalie também de zero a dez o atendimento. A unidade de Brasília, de 0 a 10. Como o senhor avalia? Zero Não tem nada aqui, ué, Não tem nem contato com ele? Não tem contato? Não tá? Então não precisa avaliar, tá? Tem algum comentário final que o senhor gostaria de deixar, Senhor Washington Não, obrigado, Tá? Esse acompanhamento ocorre no período de seis meses a um ano. Passando o período, retornamos o contato. Tá bom? Então ótimo dia, bom trabalho, Tchau, tchau."
2963955.wav,"Você tem Mona Lisa. Boa tarde Mona Lisa. Beatriz A todos falando. Gostaria de falar com você a tarde. Gostaria de falar com quem? Márcio Dotti. Márcio Ele está de férias. Só com ele mesmo. Pode ser outro responsável? Tem algum outro gestor? Não. De ti, só ele. Mas tem a pessoa que tá assim, respondendo por ele nesse momento, entendeu? Você gostaria de falar com ele? É. Pode ser o um dos responsáveis do administrativo que utilizo e terei alguém que eu consiga falar ou não. Certo. Do administrativo do setor você fala? Se for, pode ser comigo. Então pode ser comigo. A senhora é responsável por qual área? Pelo administrativo? Entendi. Do nosso setor aqui. Entendi como que é o nome da senhora? Mona Lisa? Mona Lisa. Tá bom. Senhora Mona Lisa A meu contato. Ele é bem rápido. É Mona Lisa Correia, né? Isso A Mona Lisa pode ser achada mesmo. O meu contato é bem rápido e simples, porém é importante pra saber como tá a experiência e a satisfação de vocês. Tá certo esse acompanhamento? Ele é bem simples e feito pelo método de NPS. Então a senhora vai avaliar somente de 0A10A marca, todos os pontos específicos que ocorrem com vocês, usuários. Tá bom. Só confirmando então. Por motivos de segurança, o CNPJ da empresa zero três sete nove cinco 415.000 contra nove sete ok? Isso, Obrigada pela confirmação. Iniciando então senhora Mona Lisa, na visão que a senhora tem. Qual a probabilidade da senhora recomendar a TOTVS a um amigo ou colega numa escala de 0 a 10? Administrativamente falando, sete. Tem algum comentário que gostaria de deixar sobre a nota? Não. Se for. Se for, é referente ao administrativo. A gente só tem algumas horinhas referente ao faturamento, entendeu? Mas só isso. Só por isso mesmo. Ah, tá só um minutinho. Deixa eu verificar aqui. Nota sete, né senhora Del? É só devido a demora de. Na verdade, para ser específica, falando da parte administrativa, eu dei essa nota só referente a envio mesmo de fanfics, que a gente tem muita dificuldade de botar o processo de pagamento para frente devido a demora no envio desse documento, entendeu? Aí só por isso eu não recomendaria. Não botaria dez. Olha só o sistema tá? E para a gente aprofundar um pouquinho mais na melhoria, agora eu vou falar alguns pontos específicos e peço que a senhora avalie também somente de 0 a 10, caso tenha contato. Tá certo? Falando do suporte, como a senhora avalia a agilidade nos processos do suporte técnico? Olha, isso eu não posso porque eu não sou atendida pelo suporte, entendeu? Eu Eu fico mais com faturamento mesmo. Suporte seria os nossos analistas aqui, que é quem? Quem recebe esse atendimento direto da Totvs. Tá bom, não tem problema. Falando em relação ao comercial, o atendimento do executivo de vendas, a senhora tem contato? Às vezes a gente, quando a gente precisa renovar o contrato, eu acredito que a gente fala com essa área comercial para proposta de renovação. Acredito que deva ser essa área. Não tenho nenhum problema não. Qual nota a senhora dá então? Eu daria dez, tá bom? E em relação ao custo e valor dos produtos contratados, como a senhora avalia? Olha, eu acho caro, mas talvez eu seja leiga no assunto referente a esse mercado aí, entendeu? De. De suporte do sistema. Mas a senhora pode avaliar? Na visão da senhora, não tem problema. Pronto. Eu. Certo. De 1 a 10, né? 0 a 10 ou de 0 a 10 eu daria cinco. Tá. O atendimento do financeiro referente a boletos negociações, caso precisem, vocês tem contato? Tenho muito contato. É um dos meus contatos principais. eu acho demorado. Eu daria quatro porque eu acho que demora muito para mandar e porque eu entendo que vocês tem que abrir chamado internamente para poder realizar os processos, né? Mas acaba demorando um pouquinho, tá? E como a senhora avalia a satisfação com a implantação do software? Eu também não tenho como avaliar essa questão. Hoje o sistema ele entrega o benefício que vocês precisam. Entrega totalmente, parcialmente ou não entrega. Eu acredito que entrega totalmente, né? Sim, acredito que sim. E para finalizar, peço que a senhora avalie também como foi a experiência com a atualização do software. Vocês já atualizaram? A senhora como usuária final? Sente alguma diferença ou não? Como usuário final, não senti diferença. Falando como usuária, entendeu agora como a parte técnica que implantou junto com a Totvs, eu não sei, mas como usuária não senti diferença não. Só trabalhei 0 a 10 quanto eu a Valeria Sete não oito, oito Não senti diferença não. Para finalizar, então parece que a senhora vale também 0 a 10. Atendimento realizado pela unidade responsável por vocês a todo sistema indústria, caso tenha contato. Né não? Todo sistema Indústria? Não. Não tenho como avaliar, não. Essa tá bom? São essas as perguntas. A senhora até um comentário final a senhora analisa mais algum ponto? Não. Só os pontos que que eu falei mesmo que eu dei a nota baixa referente a demora no envio de boleto, no envio de antes, Só isso. Minha questão mesmo é só essa. Ah tá, eu coloquei aqui, tá? Só confirmando o email, então pra gente finalizar é Monalisa, ponto, correio arroba. Isso mesmo. Tá bom então senhora Monalisa, eu agradeço. Tenha um ótimo dia e boa tarde. Obrigada. Boa tarde, Tchau, tchau, tchau."
2964360.wav,"Grupo Novatec. Boa tarde, meu nome é Viviane e eu falo aqui da Totvs Matriz. Tudo bem? Tudo bem E você? Viviane Tudo bem também? Obrigada. Eu gostaria, por favor, de falar com Kátia, Com a Kátia. Seria a respeito do quê? Viviane A gente tá entrando em contato com vocês para fazer um acompanhamento em relação à marca Totvs que vocês utilizam hoje na empresa. Entendi. Seria algo tipo a parametrização ou algo algo. Isso só para verificar se está tudo ok com a usabilidade do sistema e se vocês estão sendo bem atendidos. Ah sim, e como eu havia dito, meu nome é Camila, tá? Nós ainda estamos em fase de implantação de alguns módulos dele. A gente não tá na utilização 100% do sistema ainda do Protheus, né? Isso sim é que a gente já fez essa pesquisa uma vez com ela. A gente faz de seis meses a um ano. Não seria de um módulo específico, seria do programa inteiro. Isso é que assim atualmente, né, Não seria nem a Kátia que trata direto da utilização do Tot. Por isso, como eu estava a frente da implantação, eu estou automaticamente já tentando ajudar você. Mas hoje, internamente, se você quiser fazer sua pesquisa comigo, tudo bem, senão eu posso estar passando para ela. Sim, sim, eu falo com Camila, né isso? Ah, sim, não, Camila, A gente pode fazer com você, né? Como eu lhe informei, como a gente já fez essa pesquisa outras vezes com vocês, é só pra gente verificar mesmo como é que tá mesmo a utilização do sistema, como é que tá sendo mesmo a implantação. Se vocês estão tendo algum tipo de problema com o suporte, é só mesmo para a gente ficar a par mesmo do que que tá acontecendo. Então, são perguntas bem rápidas, de 0 a 10. Entendi. Tá bem, eu vou. Eu vou te responder com o intuito daquilo que nós estamos sendo atendidos no momento, porque nós estamos em fase de atualização de release. Não estamos utilizando aqui para as empresas do grupo todos os módulos ainda, né? A gente deu uma parada devido a essa atualização da release, né? E algumas parametrizações que ainda estão pendentes, mas eu posso tentar te avaliar de acordo com as perguntas. Sim, claro. Sim, sim. Não. Eu só vou fazer algumas confirmações por questões de segurança. Eu falo com Camila Bonifácio. Isso. Certo. O email continua sendo c Bonifácio arroba com.br esse mesmo. Certo. Obrigada pelas confirmações. Iniciando a nossa avaliação. É uma avaliação bem rápida, numa escala de 0 a 10, qual a probabilidade de você recomendar a Totus a um amigo ou colega hoje? Olha hoje, hoje, literalmente com algumas questões que estão em andamento, eu vou colocar em uma nota em média sete. Certo? Certo. Gostaria de me informar sobre o motivo da sua nota ou não. Alguns retornos, né? De algumas observações necessidades que a empresa está precisando, acho que o retorno suporte a informação da pessoa da que está interagindo entre a venda, entre essa negociação de parametrização. Acho que acabou tendo algumas falhas mínimas, mas tiveram. Certo, Certo. Eu vou fazer agora algumas perguntas direcionadas aonde você vai também me responder a nota de 0 a 10? Não precisa falar o motivo da sua nota. E também não precisa responder caso você não tenha o contato direto com a área, tudo bem. Em relação a agilidade nos processos do suporte técnico, uma nota de 0 a 10. Um Agilidade. Vou te dar uma nota também sete, certo? Em relação ao atendimento do agente do suporte técnico, que é aquela pessoa que responde no chat chamados pode contatar oito. Certo? Em relação ao atendimento do executivo de vendas da Totvs. Sete A sua satisfação com o custo dos produtos contratados. Pode colocar. Nove Certo? E a sua satisfação com o administrativo financeiro da Totvs? Nove Também, Certo. Você acha que hoje o produto da Totvs ele entrega o benefício esperado pela empresa ou pelo seu departamento? Tem a opção de entrega total, parcial ou não, entrega parcial, certo Também de 0 a 10. Como que está sendo a sua satisfação em relação à implantação do software ou de algum módulo? Oito Certo? Também de 0 a 10 como que foi a experiência com a última atualização do software? Caso vocês tenham feito essa atualização de 0 a 10, ainda não tivemos a atualização, então acredito que seria zero né? Não tenho essa informação para te passar ainda, né? Que não ocorreu atualização ainda. Ah, certo, não. Tudo bem, a gente pula essa pergunta e a última nota Camila que seria em relação a unidade Totas Campinas de 0 a 10. Como que você avalia caso tenha contato? Não tenho contato, certo? De tudo isso, a unidade. Ah, sim, Não. Tudo bem. E de tudo isso que eu lhe perguntei, você gostaria de acrescentar mais algum ponto ou alguma sugestão? No momento acho que não. Acho que igual eu havia informado para você o motivo daquela nota inicial da sua pergunta. Era mais isso que a gente estava precisando de uma. Algum exemplo? Uma forma que atendesse a nossa parte aqui de um custeio especificamente. E a gente não conseguiu retorno e a pessoa não tá conseguindo nos dar esse retorno. Então, assim, eu acho que é pelo tamanho e o porte da empresa. Eu acho que assim as vezes talvez né, A pessoa de frente ali da vendas ou do suporte poderia ser mais assim assertivo, atencioso ou tentar demonstrar de uma forma melhor para ficar bem mais esclarecido alguns processos. Mas fora isso, nós não temos tanto problema, porque igual eu comentei, nós não estamos utilizando ainda 100% os módulos, entendeu? Entendi. Então tudo bem, aí no caso, nós estamos entrando em contato mesmo, né? Realizando esse acompanhamento justamente para termos as nossas melhorias contínuas. Então, no prazo de seis meses a um ano, nós iremos retornar o contato com vocês e verificar se teve alguma alteração na nota. Tudo bem? Tudo bem? Você ficou com alguma dúvida? Não, Nenhuma Ah, tudo bem? Então, muito obrigada pela sua participação e tenha uma ótima tarde. Camila Também. Tchau, obrigada, Tchau, tchau, tchau."
2966892.wav,You have a touchdown? Would like to reach a personal directory press. Nove. Zero remain on line. Available to take that mailbox full and. Now for zero. Thank you
2962417.wav,"Oi, oi, bom dia Lilian da empresa TOTVS. Eu falo com o Gabriel. Isso. Tudo bem? Tudo joia? Que ótimo o senhor Gabriel, senhor TI da empresa. Sim. Eu tô ligando para fazer o NPS. Avaliação geral que fazemos anualmente. Tem dois minutos? Sim. Ok, só vou confirmar o final do CNPJ da empresa, que é o 1000 contra dois. Sete O e-mail que eu tenho aqui é o TI arroba Rezende Santos ponto com.br. Ok. Iniciando então uma escala de 0 a 10, Qual a probabilidade do senhor recomendar a marca a alguém hoje? No geral? Dez. Dez Suporte técnico Uma nota para agilidade nos processos dos tickets. Nove. Nove O atendimento em si dos agentes um. Atendimento dez. Atendimento do Comercial Tem contato. Executivo de vendas Um pouco, Bem pouco. Vou te colocar oito. Oito Com relação aos custos e os valores dos produtos Não. Sete Mais ou menos. Sete Atendimento administrativo e financeiro Após uma conversa, pode colocar nove. Nove Se o senhor participou da implantação, uma nota pro processo da implantação? Não participei. Mais três perguntas. O programa que vocês estão usando atende a necessidade da empresa total, parcial ou não atende total? Uma nota para as atualizações, Ok. Uma nota para as atualizações. Nove. Nove A última pergunta para avaliar a unidade TOTVS de Minas Gerais. Nove. Nove. Gostaria de deixar algum comentário? Alguma sugestão? Reclamação? Elogio? Não. Tranquilo. Tranquilo. Então é isso. Obrigada, Gabriel. Ano que vem te retorna de novo. Tá bom? Tá ótimo. Tchau. Certamente."
2874830.wav,"Oi boa tarde, Bom dia. Falo com senhor Pedro. Bom dia! Sou eu mesmo Senhor Pedro me chamo Beatriz, falo da TOTVS. Tudo bem? Da TOTVS? Isso. Certo. Tudo bem senhor Pedro Joia? Que bom! Seria o responsável ainda pelo DP E utiliza o sistema, né? Na empresa Complexo Brasil, o responsável pelo DP é a Ana Carla. E o senhor seria pelo RH? Porque pra mim aqui tá como DP o senhor tá? Mas o responsável no DP é Ana Carla. Ah, entendi. O senhor não seria responsável então? Não, Eu trabalho com o sistema. Sim, Ajuda, Faz. A gente faz as folhas de pagamento, mas a coordenadora é a Ana Carla. Ah, entendi. É que eu preciso fazer um acompanhamento com um responsável pra gente saber como que tá aí a experiência de vocês. Será que ela tem dois minutinhos pra falar comigo agora? É Ana Carla, né? É Ana Carla. Tá bom. Olha Posso falar com você? Não dá só falar mal. Vou transferir pra ela. 47 zero seis Obrigada. Ok, ok. RH na casa. Bom dia, Ana Carla. Beatriz Tudo bem? Tudo bem? Você. Estou bem, obrigada. A senhora Ana Carla. A senhora seria a responsável pela área e utiliza o sistema TOTVS, né? Na empresa isso Condomínio do Banco do Brasil 21, né? Tá, meu contato é bem rápido. Senhora Ana, eu preciso fazer um acompanhamento só pra saber como. Tá aí a experiência, a satisfação de vocês, Esse acompanhamento ele é Ele é feito pelo método de NPS. Então a senhora avalia somente de 0A10A marca. Tem alguns pontos específicos que eu preciso perguntar. Dura dois minutinhos, Tá bom? Só confirmando. Então o CNPJ é O07354754000 contra nove nove. Ok? Então, na verdade é o do bloco C. Isso que eu tô falando em relação ao bloco C do Brasil 21 Tá, tá. Porque aqui eu cuido com tem outro outro CNPJ. Esse é um que eu não mexo. Ah, entendi. Mas a senhora utiliza o sistema? Utiliza? Uhum. Tá. Não tem problema. Tá bom. Bom, é o e-mail que eu tenho aqui. Só pra confirmar, é o dp br arroba complexo Brasil 21 ponto com ponto br Seria A senhora também não o seria da senhora? Não. O meu é Ana Carla. Ana Carla Carla Perez Pereira arroba arroba Amélia. Ah, entendi. Então vou deixar esse daqui. Eu tenho os dois. Aí eu atualizo com o da senhora. Obrigada pela atualização. Numa escala de 0 a 10, senhora Ana, qual é a probabilidade da senhora recomendar a torre a um amigo? Um colega, hoje? Dez Tem algum comentário que a senhora gostaria de deixar sobre a nota? Não é um sistema muito completo, muito bom. Eu gosto dele. É um sistema muito completo. Ta algo a mais não ta? Pra gente aprofundar um pouquinho mais na melhoria, agora vou falar alguns pontos específicos e peço que a senhora avalie também somente de 0 a 10, caso tenha contato. Se não tiver, não precisa avaliar, tá bom? Falando do suporte técnico, como a senhora avalia a agilidade quando vocês precisam de um atendimento do suporte? Desculpa mais o nome Beatriz. Beatriz seis seis Tá? E o atendimento do agente do suporte, né? Os analistas em geral que lidam com vocês? A gente tem uma pessoa específica que só, né? Eu continuo no seis. E é difícil. Nosso contato tá bom. Falando em relação ao atendimento do comercial referente ao executivo de vendas, né? Esse eu não tenho contato não. Tudo bem. Custo e valor dos produtos contratados. A senhora tem contato? Atendimento do administrativo financeiro referente a boletos e negociações, caso precisem. Também não mexo. Satisfação com a implantação do software. A senhora estava quando o sistema foi implantado ou não estava? Não tá. Hoje o sistema ele entrega o benefício que vocês precisam. Entrega totalmente, parcialmente ou não. Entrega e entrega totalmente. Tá. Como foi a experiência da senhora com a atualização do software? Vocês já atualizaram? A senhora, como usuária final, sente alguma diferença? Não, não, não, não. atualização não é a gente que faz aqui. Mas, mas a senhora como usuária final. A senhora tem ciência que foi atualizado e sente alguma dificuldade? Tá, então a senhora consegue avaliar de 0 a 10? Sim. Nove. Nove Tá. E pra finalizar a pesca, a senhora avalia de zero a dez o atendimento realizado pela unidade de Brasília, responsável aí por vocês? O atendimento deles. Sete Tá. São essas as perguntas. A senhora tem algum comentário final? Senhora Ana, tá bom esse acompanhamento? Ele ocorre a cada seis meses. Tá passando o período. Retornamos o contato. A senhora tem alguma dúvida? Algum comentário final? Não, obrigada. Tá. Eh. Teria alguma empresa que gostaria de indicar pra gente? No momento não, não recordo. Tá tudo bem, então eu agradeço que a senhora tenha um ótimo dia. Bom trabalho, senhora Ana. Tchau, tchau. Obrigada."
2874774.wav,"Escandinávia. Nathália, bom dia! Bom dia Natália. Beatriz falando Gostaria de falar com a senhora Silvana do TI. Seria ela ainda responsável pelo sistema? Só um momento. Obrigada. Silvana, bom dia. A senhora Silvana Beatriz da Toto, falando Tudo bem? Bom dia, Beatriz! Tudo bom em você? Estou bem, Obrigada. Silvana, A senhora seria a responsável pelo sistema na empresa Escandinávia Veículos, né? Sim, correto? Tá, Meu contato é bem rápido. Eu falo da parte da experiência do cliente. Eu gostaria de saber somente como que tá aí a experiência, acompanhar um pouco a percepção que vocês estão tendo. Esse acompanhamento é feito pelo método de passe, onde a senhora avalia de 0A10A marca em alguns pontos específicos. Dois minutinhos, Tudo bem. A senhora seria responsável pelo TI né? Sim. Uma das. Tá. Eu vou só confirmar o CNPJ porque vocês são empresas coligadas, né? Então uma rede, o CNPJ que eu tô falando é O670411116000 contra 21. Ok? Isso o email da senhora continua. Silvânia Ponto info arroba taf ponto com ponto br. Isso. Então essa filial que você falou aí ela é de Uberlândia, Então a gente tem depois o CNPJ final 117O4654540. Isso eu tô vendo aqui. E a senhora responde por pelos três, Isso tá bom, Então é por esses quatro, tá? Eu vou iniciar. Então tá senhora Silvana. Numa escala de 0 a 10, qual a probabilidade da senhora recomendar a TOTVS a um amigo ou um colega, hoje dez, Teria algum comentário, algum ponto que a senhora gostaria de anexar sobre a nota? Não. Então, para a gente aprofundar um pouco mais na melhoria, agora vou falar alguns pontos específicos e peço que a senhora avalie também somente de 0 a 10, tá? Caso tenha contato falando do suporte técnico, como a senhora avalia agilidade nos processos do suporte? Você fala suporte. São os chamados que a gente abre aí isso. Oito. Tá falando em relação ao atendimento do agente do suporte, os analistas que lidam com vocês? Oito Também em relação ao atendimento do comercial referente ao executivo de vendas. Nove. Tá. Os custos e valores dos produtos contratados oito Atendimento do Administrativo financeiro referente a boletos e negociações. A satisfação com a implantação do software. A senhora participou da implantação? Sim, participei. Como foi para a senhora? Oito Hoje o sistema está entregando o benefício que a empresa precisa entregar totalmente. Parcialmente ou não? Entrega. A entrega. Entrega Qual que você falou? Entrega totalmente? Parcialmente ou não entregou? Parcialmente. Tá. Como foi a experiência da senhora com a atualização do software? Vocês já atualizaram? De 0 a 10, como a senhora avalia? E qual a atualização? A diversão pode ser a mais recente. Pode ser diversão ou de releases, né? A experiência que vocês tem foi nossa, foi nove. Tudo certo? Ta pra finalizar, então peço que a senhora avalie também de zero a dez o 0 a 10. Atendimento realizado pela Tópicos Rio Preto a unidade responsável por vocês. O atendimento é dez. Em especial o analista Marcelo Pantaleão. Tá bom. Tem algum comentário final que a senhora gostaria de deixar? Não, não. Nenhum a esse acompanhamento. Ele ocorre a cada seis meses. Tá passando o período. Retornamos o contato. Como vocês são empresa de rede, é capaz que vocês recebam esses contatos. Mas aí a senhora não vai poder responder pra gente mais teria algum outro gestor também que possa responder pra gente? Nos outros CNPJ tem, tem né? Tá bom então senhora Silvana, passando o período de seis meses a um ano, a gente retorna o contato, tá bom? Nesse CNPJ a senhora teria alguma empresa que gostaria de indicar? Não, não, não. Tá bom Então, senhora Silvana, eu agradeço que a senhora tenha um ótimo dia e bom trabalho. Tchau, tchau pra você também. Tchau, tchau. Obrigada."
2962625.wav,"Bom dia, Meu nome é Beatriz, falo da sala Senhor Gabriel Lopes. Não, mas eu posso transferir a ligação pra ele. Só um instante. Tá bom? Obrigada. De onde que é mesmo que você falou? Tá bom? Obrigada. Nada. Técnica? Bom dia. Fala com o senhor Gabriel. Isso. Gabriel Me chamo Beatriz. Falo da Oi. Tudo bem? Tudo bem, Beatriz? Posso te ajudar? Bom dia, Gabriel. O senhor seria ainda um dos responsáveis pelo sistema na técnica em engenharia? Não. Não tá mais atualmente comigo. Sobre o que seria? Talvez eu posso ajudar. Eu preciso fazer um acompanhamento rápido, porém importante. Senhor Gabriel só pra saber como tá a experiência, a satisfação de vocês. O senhor seria do faturamento? Utiliza o sistema ainda? Ah, sim. Então a gente, a gente tá deixando o sistema, a gente tem um contrato. Ah, entendi. Então, vocês não utilizam mais? Não, não. Desde fevereiro a gente parou de utilizar. Atualmente a gente tá utilizando mesmo só pra consulta dos que já estão feitos, né? Mas a gente encerrou o contrato com todos. Ah, então tá bom, senhor Gabriel, Eu agradeço. Então tchau, tchau, tchau, tchau."
2966019.wav,"Belíssima Piazza Navona. Anderson. Posso ajudar? Oi, bom dia. Bom dia! Gostaria de falar com o gerente ou na controladoria da TOTVS da data e do sistema. Momento? Obrigada. Sim. Sim, Sim. Sim. Sim. Alô? Ligação? Cortou? Recepção? Eduardo ou Eduardo? Bom dia, Lilian. Bom dia. Eu gostaria de falar com alguém responsável pelo sistema. Gerente ou controladoria? Daí é direto com o pessoal do nosso treino corporativo E eu tô ligando pra toda a rede de hotéis. Aí eu precisava falar no condomínio agora. Ah, vou ser financeiro então. Só um momento. Muito obrigada. Mesmo. Bom dia, Lázaro. Oi, Lázaro, bom dia! Meu nome é Lilia, Eu falo da TOTVS. Tudo bem? Tudo bom? Lilian Bom dia! Que ótimo! Eu sou do departamento. Voz do cliente da Matriz. Eu tô entrando em contato com todas as redes de hotéis e condomínios para fazer uma avaliação geral. Eu precisava falar com alguém responsável pelo departamento ou pelo software da empresa Piazza Navona. Seria o senhor? Pode ser? Ah! Sobre esse assunto, só vou confirmar o final do CNPJ do condomínio Piazza Navona, que é o 1000 contra 11, confirma? Aham. Isso aí você responde por outra, Só por esse e pela por um outro também. Qual que é o final? Só me confirma o final. Deixa eu só pegar aqui. O. Senhor é do financeiro, né Só um segundo, por favor. falar. No casal o condomínio tem O que tem o. Hotel. O hotel também. A. Vontade de deixar eles na mão que nem eu fico. Eu posso pedir um favor? Eu estou no meio de um fechamento aqui. Tem como? A gente é final do mês, aqui é um pouquinho complicado. Mas assim sendo, bem, sendo bem transparente, eu tô bem descontente com o atendimento da Totvs. O senhor quer responder por e-mail? Pode ser? Então, o e-mail que tem chamado em aberto, que não me, não me retorna, é interessante, porque daí a gente consegue verificar pro senhor. O senhor respondendo por e-mail, já que o senhor está sem tempo. É o Lázaro com Z. Ponto Saliba arroba Navona. Ponto com.br. E Piazza. Isso mesmo, Eu li errado. Eu li errado. É piada. Tá, eu vou encaminhar. Tô recebendo e-mail de vocês também. Enfim, se eu. Se eu falar um pouco do meu descontento com A. Com a. Com os atendimentos da Totvs aqui com a com o hotel, eu vou até meio dia tranquilo aqui falando contigo, sendo bem sincero. Ah, entendi. Bom, o tempinho que a gente tá falando o senhor já poderia me passar alguns números de chamada e a gente verificar? Só precisava da primeira nota pra poder abrir o. A avaliação. Tá, esse assunto é muito importante pra mim, mas eu não vou conseguir dar atenção pra ele agora, tá? Qual dia você prefere que eu ligo então? Me dá uma olhada na terça de manhã, pode ser? Tá. Terça de manhã eu retorno pra o senhor. Sem problema. Obrigada, Lázaro. Eu que agradeço. Pra ti também. Tchau, Tchau."
2966760.wav,"Sábado Trabalhinho. Sabrina Bom dia! Oi, bom dia Lilian da empresa Totus. Liguei para o hotel né? Isso até o Valinhos. Eu precisava falar com o condomínio. Tem o número do condomínio. Qual condomínio, senhora? É condomínio? Hotel Piquiri? PI Pi? Ah, vai querer? Não, não tenho o número deles. Não tenho número. Infelizmente não. Tá bom, Eu dou uma pesquisada aqui. Você quer? Por gentileza, claro. Momento. De Valinhos mesmo, né? Isso de Valinhos é que a gente procura no Google, só que não acha? No cadastro eu tenho de vocês. Nossa, é verdade, eu ia caçar no Google também, mas não, não tô encontrando. Ah, olha, tem um aqui. Nossa, mas eu acho que não deve, tá certo não, que é tipo 11 dois dois dois dois dois dois Não deve ser mesmo. É que às vezes a gente acaba ligando direto no tri, né? Que é a central de vocês. Tem um outro também que é 11 dois cinco cinco cinco cinco cinco cinco cinco. Eu vou tentar, vou coloca 11, Vários dois. Tá bom, Obrigada de qualquer forma. A senhora, A Controladoria tem controladoria aí no hotel? Temos. Pode transferir? Talvez eles tenham. Obrigada por chamar. A grande produção de goiaba Valinhos leva charme em sua recepção. Sabrina. Bom dia! Sabrina, Tudo bem? É Lilia da empresa Top. Tudo bem? Eu puxei a ligação sem querer. Eu vou transferir pra ela de novo. Ela vai querer, né? Era pra alguém da Controladoria. Valinhos City Check out our promotion and special packages on our website www. Blue Tree com Hotel Blue Tree. Nathália, Bom dia! Bom dia Natalia. Meu nome é Lilian. Tudo bem? Tudo bem? Eu precisava falar com alguém responsável pelo sistema. Estou ligando para todas as redes de hotéis e condomínio. E aí eu precisava do número de telefone do condomínio hotel. Aqui mesmo também teria. Pode ser que a senhora também. Vamos ver se eu posso te ajudar, né? Ótimo, Então tá bom. Tá. E o final do CNPJ? 14 Isso tá. E a do hotel? Qual é o final? Contra 94? 1000 contra 94. Só responde pelos dois. A senhora da Controladoria é isso? Ok. Iniciando então as que a senhora não souber, só falar, porque a gente sabe que é mais a matriz que entra em contato. De uma escala de 0 a 10, qual a probabilidade da senhora recomendar a marca Totus alguém hoje? No geral? Dez. Suporte técnico Uma nota para agilidade nos processos oito. E o atendimento em si da gente via telefone. Via telefone. Eu nunca tive contato. Tem contato? Não, não. Tal atendimento do Executivo de vendas comercial tem contato? Administrativo e financeiro. Já tive dez. Dez Com relação aos custos e os valores? Oito. Oito Mais três perguntas. O programa que vocês estão usando atende a necessidade da empresa total ou parcial ou não atende total? Se a senhora participou da implantação, uma nota por processo da implantação. E a última para avaliar a unidade Top Pontuações nove nove, certo? Gostaria de comentar Deixar alguma reclamação Sugestão? Somente o suporte on line de vocês mesmo. Localizei aqui que é via o SAC. Eles demoram muito para responder e muitas das vezes acaba que a gente tem que explicar diversas vezes para que eles consigam. Parece que eles não não desenvolvem, sabe? É uma falta de conhecimento, né? Isso é falta de interpretação, mas falta da pessoa parar, ler o que a gente está solicitando. Eu assinei a nota, não foi? Tá ok. Ok, então uma sugestão de melhoria no atendimento do suporte. Eu localizei aqui alguns dados. Natália Paiva Isso, moço. Ponciano, esse não é o e-mail. Pode ser. Eu tenho o da Érica, essa que a Érica tá de home office hoje. Aí eu falei se não vale qualquer arroba. COM.BR Uhum, ok. Tá certo aqui também. Natália Imagina. Tá bom. Obrigada, Natália pela atenção. Tenha um ótimo dia. Tchau, tchau."
